time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2025-07-16 14:45,14673.699,0.000,3220.380,0.000,-511,-567,-248
2025-07-16 15:00,14673.699,0.000,3220.673,0.000,-532,-363,-385
2025-07-16 15:15,14673.699,0.000,3220.929,0.000,-409,-419,-451
2025-07-16 15:30,14673.699,0.000,3221.144,0.000,-401,-413,-168
2025-07-16 15:45,14673.699,0.000,3221.325,0.000,-345,-329,-143
2025-07-16 16:00,14673.699,0.000,3221.473,0.000,-220,-246,-164
2025-07-16 16:15,14673.699,0.000,3221.600,0.000,-239,-209,-134
2025-07-16 16:30,14673.699,0.000,3221.667,0.000,-114,-97,-110
2025-07-16 16:45,14673.699,0.000,3221.701,0.000,-55,-71,-55
2025-07-16 17:00,14673.721,0.000,3221.701,0.000,33,35,34
2025-07-16 17:15,14673.817,0.000,3221.701,0.000,146,173,179
2025-07-16 17:30,14673.949,0.000,3221.701,0.000,196,220,284
2025-07-16 17:45,14674.119,0.000,3221.701,0.000,237,303,224
2025-07-16 18:00,14674.345,0.000,3221.701,0.000,342,422,278
2025-07-16 18:15,14674.620,0.000,3221.701,0.000,358,402,443
2025-07-16 18:30,14674.947,0.000,3221.701,0.000,542,457,516
2025-07-16 18:45,14675.322,0.000,3221.701,0.000,624,484,517
2025-07-16 19:00,14675.735,0.000,3221.701,0.000,713,649,702
2025-07-16 19:15,14676.164,0.000,3221.701,0.000,619,609,744
2025-07-16 19:30,14676.590,0.000,3221.701,0.000,747,921,692
2025-07-16 19:45,14677.029,0.000,3221.701,0.000,768,748,330
2025-07-16 20:00,14677.482,0.000,3221.701,0.000,847,743,456
2025-07-16 20:15,14677.929,0.000,3221.701,0.000,935,891,551
2025-07-16 20:30,14678.339,0.000,3221.701,0.000,670,796,542
2025-07-16 20:45,14678.716,0.000,3221.701,0.000,523,489,590
2025-07-16 21:00,14679.083,0.000,3221.701,0.000,553,451,604
2025-07-16 21:15,14679.425,0.000,3221.701,0.000,538,571,489
2025-07-16 21:30,14679.733,0.000,3221.701,0.000,546,662,414
2025-07-16 21:45,14679.974,0.000,3221.701,0.000,462,569,308
2025-07-16 22:00,14680.196,0.000,3221.701,0.000,357,445,348
2025-07-16 22:15,14680.387,0.000,3221.701,0.000,345,334,359
2025-07-16 22:30,14680.555,0.000,3221.701,0.000,298,223,272
2025-07-16 22:45,14680.708,0.000,3221.701,0.000,249,308,188
2025-07-16 23:00,14680.843,0.000,3221.701,0.000,244,199,181
2025-07-16 23:15,14680.980,0.000,3221.701,0.000,220,182,203
2025-07-16 23:30,14681.104,0.000,3221.701,0.000,187,266,169
2025-07-16 23:45,14681.192,0.000,3221.701,0.000,129,135,130
2025-07-17 00:00,14681.255,0.000,3221.701,0.000,100,92,96
2025-07-17 00:15,14681.344,0.000,3221.701,0.000,179,186,69
2025-07-17 00:30,14681.407,0.000,3221.701,0.000,114,132,72
2025-07-17 00:45,14681.472,0.000,3221.701,0.000,92,111,97
2025-07-17 01:00,14681.558,0.000,3221.701,0.000,189,169,105
2025-07-17 01:15,14681.620,0.000,3221.701,0.000,113,94,83
2025-07-17 01:30,14681.705,0.000,3221.701,0.000,153,156,88
2025-07-17 01:45,14681.784,0.000,3221.701,0.000,141,182,109
2025-07-17 02:00,14681.876,0.000,3221.701,0.000,119,149,149
2025-07-17 02:15,14681.968,0.000,3221.701,0.000,148,121,120
2025-07-17 02:30,14682.040,0.000,3221.701,0.000,134,98,113
2025-07-17 02:45,14682.128,0.000,3221.701,0.000,167,149,107
2025-07-17 03:00,14682.193,0.000,3221.701,0.000,95,115,67
2025-07-17 03:15,14682.265,0.000,3221.701,0.000,94,130,93
2025-07-17 03:30,14682.354,0.000,3221.701,0.000,132,154,104
2025-07-17 03:45,14682.421,0.000,3221.701,0.000,95,127,88
2025-07-17 04:00,14682.485,0.000,3221.701,0.000,92,103,121
2025-07-17 04:15,14682.551,0.000,3221.701,0.000,134,108,76
2025-07-17 04:30,14682.615,0.000,3221.701,0.000,82,120,81
2025-07-17 04:45,14682.701,0.000,3221.701,0.000,140,192,118
2025-07-17 05:00,14682.773,0.000,3221.701,0.000,123,146,93
2025-07-17 05:15,14682.856,0.000,3221.701,0.000,134,137,178
2025-07-17 05:30,14682.952,0.000,3221.701,0.000,184,178,170
2025-07-17 05:45,14683.040,0.000,3221.701,0.000,176,137,134
2025-07-17 06:00,14683.135,0.000,3221.701,0.000,151,140,118
2025-07-17 06:15,14683.221,0.000,3221.701,0.000,167,161,101
2025-07-17 06:30,14683.319,0.000,3221.701,0.000,152,157,107
2025-07-17 06:45,14683.395,0.000,3221.701,0.000,154,145,83
2025-07-17 07:00,14683.501,0.000,3221.701,0.000,178,190,78
2025-07-17 07:15,14683.584,0.000,3221.701,0.000,151,168,90
2025-07-17 07:30,14683.648,0.000,3221.701,0.000,110,98,61
2025-07-17 07:45,14683.731,0.000,3221.701,0.000,102,106,147
2025-07-17 08:00,14683.787,0.000,3221.701,0.000,123,89,83
2025-07-17 08:15,14683.814,0.000,3221.701,0.000,50,45,22
2025-07-17 08:30,14683.814,0.000,3221.702,0.000,-2,-2,-1
2025-07-17 08:45,14683.814,0.000,3221.747,0.000,-53,-54,-80
2025-07-17 09:00,14683.814,0.000,3221.840,0.000,-134,-186,-120
2025-07-17 09:15,14683.814,0.000,3221.979,0.000,-208,-236,-236
2025-07-17 09:30,14683.814,0.000,3222.143,0.000,-300,-264,-226
2025-07-17 09:45,14683.814,0.000,3222.367,0.000,-378,-376,-335
2025-07-17 10:00,14683.814,0.000,3222.619,0.000,-389,-516,-370
2025-07-17 10:15,14683.814,0.000,3222.913,0.000,-492,-532,-550
2025-07-17 10:30,14683.814,0.000,3223.245,0.000,-711,-690,-342
2025-07-17 10:45,14683.814,0.000,3223.616,0.000,-505,-739,-538
2025-07-17 11:00,14683.814,0.000,3224.002,0.000,-468,-521,-655
2025-07-17 11:15,14683.814,0.000,3224.419,0.000,-650,-808,-606
2025-07-17 11:30,14683.814,0.000,3224.847,0.000,-679,-580,-597
2025-07-17 11:45,14683.814,0.000,3225.313,0.000,-718,-630,-698
2025-07-17 12:00,14683.814,0.000,3225.789,0.000,-839,-584,-603
2025-07-17 12:15,14683.814,0.000,3226.292,0.000,-727,-1052,-752
2025-07-17 12:30,14683.814,0.000,3226.772,0.000,-663,-644,-722
2025-07-17 12:45,14683.814,0.000,3227.289,0.000,-1085,-940,-754
2025-07-17 13:00,14683.814,0.000,3227.784,0.000,-639,-654,-912
2025-07-17 13:15,14683.814,0.000,3228.275,0.000,-752,-735,-779
2025-07-17 13:30,14683.814,0.000,3228.786,0.000,-813,-711,-740
2025-07-17 13:45,14683.814,0.000,3229.264,0.000,-758,-977,-937
2025-07-17 14:00,14683.814,0.000,3229.744,0.000,-839,-699,-893
2025-07-17 14:15,14683.814,0.000,3230.209,0.000,-779,-801,-756
2025-07-17 14:30,14683.814,0.000,3230.653,0.000,-545,-583,-798
2025-07-17 14:45,14683.814,0.000,3231.041,0.000,-640,-710,-820
2025-07-17 15:00,14683.814,0.000,3231.408,0.000,-536,-718,-504
2025-07-17 15:15,14683.814,0.000,3231.741,0.000,-568,-733,-518
2025-07-17 15:30,14683.814,0.000,3232.034,0.000,-582,-581,-362
2025-07-17 15:45,14683.814,0.000,3232.311,0.000,-423,-436,-408
2025-07-17 16:00,14683.814,0.000,3232.536,0.000,-397,-479,-276
2025-07-17 16:15,14683.814,0.000,3232.713,0.000,-243,-254,-320
2025-07-17 16:30,14683.814,0.000,3232.824,0.000,-216,-200,-169
2025-07-17 16:45,14683.814,0.000,3232.913,0.000,-179,-165,-107
2025-07-17 17:00,14683.814,0.000,3232.916,0.000,-4,-5,-4
2025-07-17 17:15,14683.864,0.000,3232.916,0.000,93,103,47
2025-07-17 17:30,14683.949,0.000,3232.916,0.000,169,137,118
2025-07-17 17:45,14684.097,0.000,3232.916,0.000,299,230,291
2025-07-17 18:00,14684.311,0.000,3232.916,0.000,398,381,149
2025-07-17 18:15,14684.557,0.000,3232.916,0.000,347,380,325
2025-07-17 18:30,14684.855,0.000,3232.916,0.000,410,479,481
2025-07-17 18:45,14685.198,0.000,3232.916,0.000,669,669,540
2025-07-17 19:00,14685.589,0.000,3232.916,0.000,607,721,772
2025-07-17 19:15,14686.005,0.000,3232.916,0.000,669,768,520
2025-07-17 19:30,14686.445,0.000,3232.916,0.000,785,794,705
2025-07-17 19:45,14686.882,0.000,3232.916,0.000,701,661,776
2025-07-17 20:00,14687.328,0.000,3232.916,0.000,974,895,401
2025-07-17 20:15,14687.760,0.000,3232.916,0.000,721,874,653
2025-07-17 20:30,14688.165,0.000,3232.916,0.000,730,540,510
2025-07-17 20:45,14688.567,0.000,3232.916,0.000,611,800,522
2025-07-17 21:00,14688.933,0.000,3232.916,0.000,713,619,511
2025-07-17 21:15,14689.251,0.000,3232.916,0.000,579,466,414
2025-07-17 21:30,14689.544,0.000,3232.916,0.000,558,388,374
2025-07-17 21:45,14689.799,0.000,3232.916,0.000,380,409,491
2025-07-17 22:00,14690.017,0.000,3232.916,0.000,490,343,363
2025-07-17 22:15,14690.228,0.000,3232.916,0.000,373,414,361
2025-07-17 22:30,14690.388,0.000,3232.916,0.000,220,267,274
2025-07-17 22:45,14690.550,0.000,3232.916,0.000,351,247,262
2025-07-17 23:00,14690.689,0.000,3232.916,0.000,207,196,198
2025-07-17 23:15,14690.819,0.000,3232.916,0.000,235,175,161
2025-07-17 23:30,14690.913,0.000,3232.916,0.000,121,157,152
2025-07-17 23:45,14691.019,0.000,3232.916,0.000,184,170,227
2025-07-18 00:00,14691.095,0.000,3232.916,0.000,108,136,135
2025-07-18 00:15,14691.159,0.000,3232.916,0.000,113,118,43
2025-07-18 00:30,14691.228,0.000,3232.916,0.000,112,111,75
2025-07-18 00:45,14691.319,0.000,3232.916,0.000,158,142,183
2025-07-18 01:00,14691.406,0.000,3232.916,0.000,171,129,105
2025-07-18 01:15,14691.477,0.000,3232.916,0.000,89,124,90
2025-07-18 01:30,14691.553,0.000,3232.916,0.000,116,111,141
2025-07-18 01:45,14691.634,0.000,3232.916,0.000,169,186,89
2025-07-18 02:00,14691.706,0.000,3232.916,0.000,134,128,89
2025-07-18 02:15,14691.775,0.000,3232.916,0.000,137,146,67
2025-07-18 02:30,14691.847,0.000,3232.916,0.000,140,118,83
2025-07-18 02:45,14691.906,0.000,3232.916,0.000,86,104,64
2025-07-18 03:00,14691.981,0.000,3232.916,0.000,146,132,114
2025-07-18 03:15,14692.058,0.000,3232.916,0.000,129,128,68
2025-07-18 03:30,14692.130,0.000,3232.916,0.000,105,123,121
2025-07-18 03:45,14692.201,0.000,3232.916,0.000,152,147,66
2025-07-18 04:00,14692.282,0.000,3232.916,0.000,112,147,134
2025-07-18 04:15,14692.369,0.000,3232.916,0.000,147,127,120
2025-07-18 04:30,14692.449,0.000,3232.916,0.000,158,188,95
2025-07-18 04:45,14692.509,0.000,3232.916,0.000,102,85,90
2025-07-18 05:00,14692.596,0.000,3232.916,0.000,173,161,144
2025-07-18 05:15,14692.684,0.000,3232.916,0.000,162,175,114
2025-07-18 05:30,14692.757,0.000,3232.916,0.000,149,146,56
2025-07-18 05:45,14692.836,0.000,3232.916,0.000,136,142,95
2025-07-18 06:00,14692.919,0.000,3232.916,0.000,153,153,66
2025-07-18 06:15,14693.019,0.000,3232.916,0.000,161,220,163
2025-07-18 06:30,14693.107,0.000,3232.916,0.000,146,160,100
2025-07-18 06:45,14693.232,0.000,3232.916,0.000,244,173,165
2025-07-18 07:00,14693.336,0.000,3232.916,0.000,178,198,85
2025-07-18 07:15,14693.473,0.000,3232.916,0.000,259,192,190
2025-07-18 07:30,14693.599,0.000,3232.916,0.000,198,202,209
2025-07-18 07:45,14693.730,0.000,3232.916,0.000,229,199,157
2025-07-18 08:00,14693.836,0.000,3232.916,0.000,214,181,168
2025-07-18 08:15,14693.932,0.000,3232.916,0.000,175,134,128
2025-07-18 08:30,14694.015,0.000,3232.916,0.000,169,139,128
2025-07-18 08:45,14694.054,0.000,3232.916,0.000,63,69,56
2025-07-18 09:00,14694.074,0.000,3232.916,0.000,30,45,33
2025-07-18 09:15,14694.074,0.000,3232.917,0.000,-2,-2,-1
2025-07-18 09:30,14694.074,0.000,3232.949,0.000,-51,-51,-54
2025-07-18 09:45,14694.074,0.000,3233.040,0.000,-145,-129,-119
2025-07-18 10:00,14694.074,0.000,3233.162,0.000,-202,-219,-128
2025-07-18 10:15,14694.074,0.000,3233.310,0.000,-274,-272,-127
2025-07-18 10:30,14694.074,0.000,3233.464,0.000,-232,-336,-216
2025-07-18 10:45,14694.074,0.000,3233.653,0.000,-320,-325,-251
2025-07-18 11:00,14694.074,0.000,3233.858,0.000,-327,-308,-243
2025-07-18 11:15,14694.074,0.000,3234.062,0.000,-413,-408,-159
2025-07-18 11:30,14694.074,0.000,3234.303,0.000,-353,-365,-422
2025-07-18 11:45,14694.074,0.000,3234.538,0.000,-506,-402,-313
2025-07-18 12:00,14694.074,0.000,3234.784,0.000,-496,-453,-276
2025-07-18 12:15,14694.074,0.000,3235.028,0.000,-486,-394,-289
2025-07-18 12:30,14694.074,0.000,3235.299,0.000,-482,-417,-505
2025-07-18 12:45,14694.074,0.000,3235.554,0.000,-479,-452,-300
2025-07-18 13:00,14694.074,0.000,3235.811,0.000,-479,-417,-255
2025-07-18 13:15,14694.074,0.000,3236.080,0.000,-511,-503,-223
2025-07-18 13:30,14694.074,0.000,3236.344,0.000,-499,-569,-315
2025-07-18 13:45,14694.074,0.000,3236.609,0.000,-337,-438,-395
2025-07-18 14:00,14694.074,0.000,3236.863,0.000,-541,-377,-420
2025-07-18 14:15,14694.074,0.000,3237.089,0.000,-416,-395,-430
2025-07-18 14:30,14694.074,0.000,3237.329,0.000,-451,-363,-369
2025-07-18 14:45,14694.074,0.000,3237.538,0.000,-356,-374,-421
2025-07-18 15:00,14694.074,0.000,3237.739,0.000,-290,-420,-300
2025-07-18 15:15,14694.074,0.000,3237.892,0.000,-320,-343,-178
2025-07-18 15:30,14694.074,0.000,3238.026,0.000,-269,-219,-259
2025-07-18 15:45,14694.074,0.000,3238.154,0.000,-201,-196,-274
2025-07-18 16:00,14694.074,0.000,3238.237,0.000,-131,-140,-134
2025-07-18 16:15,14694.074,0.000,3238.288,0.000,-104,-90,-58
2025-07-18 16:30,14694.074,0.000,3238.291,0.000,-6,-6,-4
2025-07-18 16:45,14694.113,0.000,3238.291,0.000,76,81,45
2025-07-18 17:00,14694.206,0.000,3238.291,0.000,149,153,116
2025-07-18 17:15,14694.330,0.000,3238.291,0.000,220,204,112
2025-07-18 17:30,14694.490,0.000,3238.291,0.000,264,220,229
2025-07-18 17:45,14694.713,0.000,3238.291,0.000,387,354,219
2025-07-18 18:00,14694.974,0.000,3238.291,0.000,416,482,304
2025-07-18 18:15,14695.279,0.000,3238.291,0.000,515,700,485
2025-07-18 18:30,14695.639,0.000,3238.291,0.000,763,528,534
2025-07-18 18:45,14696.017,0.000,3238.291,0.000,476,487,714
2025-07-18 19:00,14696.450,0.000,3238.291,0.000,679,606,742
2025-07-18 19:15,14696.889,0.000,3238.291,0.000,910,608,608
2025-07-18 19:30,14697.353,0.000,3238.291,0.000,870,704,529
2025-07-18 19:45,14697.800,0.000,3238.291,0.000,686,747,612
2025-07-18 20:00,14698.257,0.000,3238.291,0.000,829,934,611
2025-07-18 20:15,14698.705,0.000,3238.291,0.000,862,666,705
2025-07-18 20:30,14699.117,0.000,3238.291,0.000,721,701,592
2025-07-18 20:45,14699.500,0.000,3238.291,0.000,673,704,512
2025-07-18 21:00,14699.867,0.000,3238.291,0.000,512,648,438
2025-07-18 21:15,14700.175,0.000,3238.291,0.000,606,577,466
2025-07-18 21:30,14700.473,0.000,3238.291,0.000,588,499,281
2025-07-18 21:45,14700.746,0.000,3238.291,0.000,541,486,445
2025-07-18 22:00,14700.972,0.000,3238.291,0.000,287,430,305
2025-07-18 22:15,14701.173,0.000,3238.291,0.000,415,392,281
2025-07-18 22:30,14701.362,0.000,3238.291,0.000,291,266,282
2025-07-18 22:45,14701.516,0.000,3238.291,0.000,339,232,245
2025-07-18 23:00,14701.663,0.000,3238.291,0.000,256,244,272
2025-07-18 23:15,14701.772,0.000,3238.291,0.000,148,188,148
2025-07-18 23:30,14701.892,0.000,3238.291,0.000,192,238,217
2025-07-18 23:45,14702.008,0.000,3238.291,0.000,165,170,154
2025-07-19 00:00,14702.095,0.000,3238.291,0.000,147,113,136
2025-07-19 00:15,14702.158,0.000,3238.291,0.000,101,101,87
2025-07-19 00:30,14702.219,0.000,3238.291,0.000,113,114,42
2025-07-19 00:45,14702.303,0.000,3238.291,0.000,185,143,137
2025-07-19 01:00,14702.367,0.000,3238.291,0.000,107,124,80
2025-07-19 01:15,14702.446,0.000,3238.291,0.000,176,125,118
2025-07-19 01:30,14702.513,0.000,3238.291,0.000,92,82,112
2025-07-19 01:45,14702.585,0.000,3238.291,0.000,133,113,85
2025-07-19 02:00,14702.678,0.000,3238.291,0.000,141,131,151
2025-07-19 02:15,14702.744,0.000,3238.291,0.000,138,102,116
2025-07-19 02:30,14702.811,0.000,3238.291,0.000,101,112,87
2025-07-19 02:45,14702.896,0.000,3238.291,0.000,134,183,148
2025-07-19 03:00,14702.959,0.000,3238.291,0.000,134,127,81
2025-07-19 03:15,14703.023,0.000,3238.291,0.000,118,121,48
2025-07-19 03:30,14703.086,0.000,3238.291,0.000,105,87,80
2025-07-19 03:45,14703.152,0.000,3238.291,0.000,103,135,114
2025-07-19 04:00,14703.217,0.000,3238.291,0.000,113,106,119
2025-07-19 04:15,14703.295,0.000,3238.291,0.000,118,120,139
2025-07-19 04:30,14703.357,0.000,3238.291,0.000,91,112,104
2025-07-19 04:45,14703.434,0.000,3238.291,0.000,144,146,97
2025-07-19 05:00,14703.514,0.000,3238.291,0.000,148,179,90
2025-07-19 05:15,14703.583,0.000,3238.291,0.000,150,115,94
2025-07-19 05:30,14703.655,0.000,3238.291,0.000,135,117,89
2025-07-19 05:45,14703.728,0.000,3238.291,0.000,107,130,87
2025-07-19 06:00,14703.825,0.000,3238.291,0.000,144,143,121
2025-07-19 06:15,14703.938,0.000,3238.291,0.000,246,220,147
2025-07-19 06:30,14704.025,0.000,3238.291,0.000,157,143,134
2025-07-19 06:45,14704.125,0.000,3238.291,0.000,181,202,104
2025-07-19 07:00,14704.253,0.000,3238.291,0.000,224,253,143
2025-07-19 07:15,14704.389,0.000,3238.291,0.000,235,186,228
2025-07-19 07:30,14704.503,0.000,3238.291,0.000,162,209,136
2025-07-19 07:45,14704.623,0.000,3238.291,0.000,211,206,166
2025-07-19 08:00,14704.710,0.000,3238.291,0.000,180,186,91
2025-07-19 08:15,14704.775,0.000,3238.291,0.000,100,95,87
2025-07-19 08:30,14704.832,0.000,3238.291,0.000,105,104,78
2025-07-19 08:45,14704.860,0.000,3238.291,0.000,45,39,42
2025-07-19 09:00,14704.860,0.000,3238.312,0.000,-33,-44,-30
2025-07-19 09:15,14704.860,0.000,3238.357,0.000,-62,-61,-83
2025-07-19 09:30,14704.860,0.000,3238.444,0.000,-137,-110,-143
2025-07-19 09:45,14704.860,0.000,3238.539,0.000,-135,-136,-181
2025-07-19 10:00,14704.860,0.000,3238.680,0.000,-246,-259,-184
2025-07-19 10:15,14704.860,0.000,3238.863,0.000,-324,-392,-248
2025-07-19 10:30,14704.860,0.000,3239.040,0.000,-332,-364,-268
2025-07-19 10:45,14704.860,0.000,3239.255,0.000,-402,-341,-237
2025-07-19 11:00,14704.860,0.000,3239.499,0.000,-423,-471,-280
2025-07-19 11:15,14704.860,0.000,3239.739,0.000,-562,-411,-343
2025-07-19 11:30,14704.860,0.000,3240.009,0.000,-459,-446,-460
2025-07-19 11:45,14704.860,0.000,3240.301,0.000,-496,-589,-472
2025-07-19 12:00,14704.860,0.000,3240.601,0.000,-498,-568,-460
2025-07-19 12:15,14704.860,0.000,3240.887,0.000,-460,-448,-308
2025-07-19 12:30,14704.860,0.000,3241.193,0.000,-653,-710,-333
2025-07-19 12:45,14704.860,0.000,3241.501,0.000,-407,-417,-486
2025-07-19 13:00,14704.860,0.000,3241.821,0.000,-514,-487,-716
2025-07-19 13:15,14704.860,0.000,3242.133,0.000,-428,-612,-427
2025-07-19 13:30,14704.860,0.000,3242.424,0.000,-476,-447,-323
2025-07-19 13:45,14704.860,0.000,3242.726,0.000,-439,-451,-650
2025-07-19 14:00,14704.860,0.000,3243.034,0.000,-576,-485,-403
2025-07-19 14:15,14704.860,0.000,3243.301,0.000,-385,-454,-343
2025-07-19 14:30,14704.860,0.000,3243.562,0.000,-471,-374,-413
2025-07-19 14:45,14704.860,0.000,3243.802,0.000,-401,-489,-318
2025-07-19 15:00,14704.860,0.000,3244.044,0.000,-338,-374,-307
2025-07-19 15:15,14704.860,0.000,3244.255,0.000,-313,-365,-243
2025-07-19 15:30,14704.860,0.000,3244.411,0.000,-313,-219,-212
2025-07-19 15:45,14704.860,0.000,3244.542,0.000,-205,-258,-239
2025-07-19 16:00,14704.860,0.000,3244.633,0.000,-162,-189,-136
2025-07-19 16:15,14704.860,0.000,3244.688,0.000,-130,-131,-46
2025-07-19 16:30,14704.860,0.000,3244.730,0.000,-63,-86,-53
2025-07-19 16:45,14704.867,0.000,3244.730,0.000,15,13,9
2025-07-19 17:00,14704.912,0.000,3244.730,0.000,72,60,82
2025-07-19 17:15,14705.009,0.000,3244.730,0.000,141,163,197
2025-07-19 17:30,14705.174,0.000,3244.730,0.000,238,214,247
2025-07-19 17:45,14705.376,0.000,3244.730,0.000,278,376,294
2025-07-19 18:00,14705.637,0.000,3244.730,0.000,476,576,397
2025-07-19 18:15,14705.947,0.000,3244.730,0.000,531,505,330
2025-07-19 18:30,14706.275,0.000,3244.730,0.000,548,459,565
2025-07-19 18:45,14706.672,0.000,3244.730,0.000,688,837,473
2025-07-19 19:00,14707.097,0.000,3244.730,0.000,772,666,636
2025-07-19 19:15,14707.519,0.000,3244.730,0.000,764,659,845
2025-07-19 19:30,14707.944,0.000,3244.730,0.000,669,721,540
2025-07-19 19:45,14708.376,0.000,3244.730,0.000,668,633,939
2025-07-19 20:00,14708.816,0.000,3244.730,0.000,809,754,526
2025-07-19 20:15,14709.265,0.000,3244.730,0.000,807,640,535
2025-07-19 20:30,14709.694,0.000,3244.730,0.000,875,943,376
2025-07-19 20:45,14710.079,0.000,3244.730,0.000,773,553,508
2025-07-19 21:00,14710.428,0.000,3244.730,0.000,786,680,471
2025-07-19 21:15,14710.740,0.000,3244.730,0.000,566,537,418
2025-07-19 21:30,14711.021,0.000,3244.730,0.000,377,475,349
2025-07-19 21:45,14711.271,0.000,3244.730,0.000,432,502,303
2025-07-19 22:00,14711.483,0.000,3244.730,0.000,416,350,309
2025-07-19 22:15,14711.667,0.000,3244.730,0.000,341,254,274
2025-07-19 22:30,14711.835,0.000,3244.730,0.000,343,262,259
2025-07-19 22:45,14711.984,0.000,3244.730,0.000,319,268,200
2025-07-19 23:00,14712.109,0.000,3244.730,0.000,198,232,116
2025-07-19 23:15,14712.211,0.000,3244.730,0.000,177,189,104
2025-07-19 23:30,14712.331,0.000,3244.730,0.000,197,214,177
2025-07-19 23:45,14712.420,0.000,3244.730,0.000,171,130,157
2025-07-20 00:00,14712.483,0.000,3244.730,0.000,82,122,81
2025-07-20 00:15,14712.562,0.000,3244.730,0.000,112,150,92
2025-07-20 00:30,14712.643,0.000,3244.730,0.000,101,104,135
2025-07-20 00:45,14712.719,0.000,3244.730,0.000,131,163,88
2025-07-20 01:00,14712.786,0.000,3244.730,0.000,97,105,93
2025-07-20 01:15,14712.847,0.000,3244.730,0.000,96,100,66
2025-07-20 01:30,14712.922,0.000,3244.730,0.000,145,139,71
2025-07-20 01:45,14712.989,0.000,3244.730,0.000,113,87,109
2025-07-20 02:00,14713.056,0.000,3244.730,0.000,110,115,59
2025-07-20 02:15,14713.132,0.000,3244.730,0.000,119,124,108
2025-07-20 02:30,14713.223,0.000,3244.730,0.000,140,175,94
2025-07-20 02:45,14713.309,0.000,3244.730,0.000,195,164,111
2025-07-20 03:00,14713.384,0.000,3244.730,0.000,120,125,135
2025-07-20 03:15,14713.470,0.000,3244.730,0.000,150,155,137
2025-07-20 03:30,14713.550,0.000,3244.730,0.000,187,126,123
2025-07-20 03:45,14713.637,0.000,3244.730,0.000,192,147,112
2025-07-20 04:00,14713.701,0.000,3244.730,0.000,124,101,103
2025-07-20 04:15,14713.793,0.000,3244.730,0.000,188,193,103
2025-07-20 04:30,14713.887,0.000,3244.730,0.000,168,187,91
2025-07-20 04:45,14713.981,0.000,3244.730,0.000,144,179,129
2025-07-20 05:00,14714.049,0.000,3244.730,0.000,126,132,86
2025-07-20 05:15,14714.130,0.000,3244.730,0.000,139,170,135
2025-07-20 05:30,14714.224,0.000,3244.730,0.000,206,153,152
2025-07-20 05:45,14714.294,0.000,3244.730,0.000,143,120,107
2025-07-20 06:00,14714.382,0.000,3244.730,0.000,149,147,159
2025-07-20 06:15,14714.458,0.000,3244.730,0.000,102,125,125
2025-07-20 06:30,14714.530,0.000,3244.730,0.000,115,115,150
2025-07-20 06:45,14714.618,0.000,3244.730,0.000,155,142,188
2025-07-20 07:00,14714.676,0.000,3244.730,0.000,81,74,90
2025-07-20 07:15,14714.743,0.000,3244.730,0.000,148,124,102
2025-07-20 07:30,14714.790,0.000,3244.730,0.000,79,71,53
2025-07-20 07:45,14714.856,0.000,3244.730,0.000,116,118,123
